11 lacos para encontrar - Nome da Cidade: Alta Floresta D'Oeste, ID da Cidade: 15, ID do UF: 11, UF: RO, Populacao: 22516
10 lacos para encontrar - Nome da Cidade: Bom Retiro do Sul, ID da Cidade: 2402, ID do UF: 43, UF: RS, Populacao: 12448
12 lacos para encontrar - Nome da Cidade: Boqueirão do Leão, ID da Cidade: 2451, ID do UF: 43, UF: RS, Populacao: 7691
11 lacos para encontrar - Nome da Cidade: Bossoroca, ID da Cidade: 2501, ID do UF: 43, UF: RS, Populacao: 6135
12 lacos para encontrar - Nome da Cidade: Bozano, ID da Cidade: 2584, ID do UF: 43, UF: RS, Populacao: 2099
10 lacos para encontrar - Nome da Cidade: Braga, ID da Cidade: 2600, ID do UF: 43, UF: RS, Populacao: 3271
13 lacos para encontrar - Nome da Cidade: Brochier, ID da Cidade: 2659, ID do UF: 43, UF: RS, Populacao: 5132
11 lacos para encontrar - Nome da Cidade: Butiá, ID da Cidade: 2709, ID do UF: 43, UF: RS, Populacao: 20963
10 lacos para encontrar - Nome da Cidade: Caçapava do Sul, ID da Cidade: 2808, ID do UF: 43, UF: RS, Populacao: 33476
12 lacos para encontrar - Nome da Cidade: Cacequi, ID da Cidade: 2907, ID do UF: 43, UF: RS, Populacao: 12291
11 lacos para encontrar - Nome da Cidade: Cachoeira do Sul, ID da Cidade: 3004, ID do UF: 43, UF: RS, Populacao: 81552
11 lacos para encontrar - Nome da Cidade: Cachoeirinha, ID da Cidade: 3103, ID do UF: 43, UF: RS, Populacao: 132144
10 lacos para encontrar - Nome da Cidade: Cacique Doble, ID da Cidade: 3202, ID do UF: 43, UF: RS, Populacao: 5083
10 lacos para encontrar - Nome da Cidade: Caibaté, ID da Cidade: 3301, ID do UF: 43, UF: RS, Populacao: 4802
12 lacos para encontrar - Nome da Cidade: Caiçara, ID da Cidade: 3400, ID do UF: 43, UF: RS, Populacao: 4659
11 lacos para encontrar - Nome da Cidade: Camaquã, ID da Cidade: 3509, ID do UF: 43, UF: RS, Populacao: 66686
11 lacos para encontrar - Nome da Cidade: Camargo, ID da Cidade: 3558, ID do UF: 43, UF: RS, Populacao: 275
6 lacos para encontrar - Nome da Cidade: Cambará do Sul, ID da Cidade: 3608, ID do UF: 43, UF: RS, Populacao: 6383
12 lacos para encontrar - Nome da Cidade: Campestre da Serra, ID da Cidade: 3673, ID do UF: 43, UF: RS, Populacao: 3402
11 lacos para encontrar - Nome da Cidade: Campina das Missões, ID da Cidade: 3707, ID do UF: 43, UF: RS, Populacao: 5325
10 lacos para encontrar - Nome da Cidade: Campinas do Sul, ID da Cidade: 3806, ID do UF: 43, UF: RS, Populacao: 5422
12 lacos para encontrar - Nome da Cidade: Campo Bom, ID da Cidade: 3905, ID do UF: 43, UF: RS, Populacao: 69981
10 lacos para encontrar - Nome da Cidade: Campo Novo, ID da Cidade: 4002, ID do UF: 43, UF: RS, Populacao: 4273
11 lacos para encontrar - Nome da Cidade: Campos Borges, ID da Cidade: 4101, ID do UF: 43, UF: RS, Populacao: 3272
9 lacos para encontrar - Nome da Cidade: Candelária, ID da Cidade: 4200, ID do UF: 43, UF: RS, Populacao: 31475
10 lacos para encontrar - Nome da Cidade: Cândido Godói, ID da Cidade: 4309, ID do UF: 43, UF: RS, Populacao: 6106
12 lacos para encontrar - Nome da Cidade: Candiota, ID da Cidade: 4358, ID do UF: 43, UF: RS, Populacao: 9707
12 lacos para encontrar - Nome da Cidade: Canela, ID da Cidade: 4408, ID do UF: 43, UF: RS, Populacao: 45957
2 lacos para encontrar - Nome da Cidade: Canguçu, ID da Cidade: 4507, ID do UF: 43, UF: RS, Populacao: 5637
12 lacos para encontrar - Nome da Cidade: Canoas, ID da Cidade: 4606, ID do UF: 43, UF: RS, Populacao: 349728
10 lacos para encontrar - Nome da Cidade: Canudos do Vale, ID da Cidade: 4614, ID do UF: 43, UF: RS, Populacao: 1693
12 lacos para encontrar - Nome da Cidade: Capão Bonito do Sul, ID da Cidade: 4622, ID do UF: 43, UF: RS, Populacao: 1628
11 lacos para encontrar - Nome da Cidade: Capão da Canoa, ID da Cidade: 4630, ID do UF: 43, UF: RS, Populacao: 55009
13 lacos para encontrar - Nome da Cidade: Capão do Cipó, ID da Cidade: 4655, ID do UF: 43, UF: RS, Populacao: 3745
10 lacos para encontrar - Nome da Cidade: Capão do Leão, ID da Cidade: 4663, ID do UF: 43, UF: RS, Populacao: 25462
12 lacos para encontrar - Nome da Cidade: Capivari do Sul, ID da Cidade: 4671, ID do UF: 43, UF: RS, Populacao: 4793
11 lacos para encontrar - Nome da Cidade: Capela de Santana, ID da Cidade: 4689, ID do UF: 43, UF: RS, Populacao: 12183
12 lacos para encontrar - Nome da Cidade: Capitão, ID da Cidade: 4697, ID do UF: 43, UF: RS, Populacao: 277
11 lacos para encontrar - Nome da Cidade: Carazinho, ID da Cidade: 4705, ID do UF: 43, UF: RS, Populacao: 62413
13 lacos para encontrar - Nome da Cidade: Caraá, ID da Cidade: 4713, ID do UF: 43, UF: RS, Populacao: 8426
12 lacos para encontrar - Nome da Cidade: Carlos Barbosa, ID da Cidade: 4804, ID do UF: 43, UF: RS, Populacao: 3063
11 lacos para encontrar - Nome da Cidade: Carlos Gomes, ID da Cidade: 4853, ID do UF: 43, UF: RS, Populacao: 1327
11 lacos para encontrar - Nome da Cidade: Casca, ID da Cidade: 4903, ID do UF: 43, UF: RS, Populacao: 907
13 lacos para encontrar - Nome da Cidade: Caseiros, ID da Cidade: 4952, ID do UF: 43, UF: RS, Populacao: 3228
10 lacos para encontrar - Nome da Cidade: Catuípe, ID da Cidade: 5009, ID do UF: 43, UF: RS, Populacao: 8631
11 lacos para encontrar - Nome da Cidade: Caxias do Sul, ID da Cidade: 5108, ID do UF: 43, UF: RS, Populacao: 523716
12 lacos para encontrar - Nome da Cidade: Centenário, ID da Cidade: 5116, ID do UF: 43, UF: RS, Populacao: 2865
11 lacos para encontrar - Nome da Cidade: Cerrito, ID da Cidade: 5124, ID do UF: 43, UF: RS, Populacao: 6005
12 lacos para encontrar - Nome da Cidade: Cerro Branco, ID da Cidade: 5132, ID do UF: 43, UF: RS, Populacao: 472
11 lacos para encontrar - Nome da Cidade: Cerro Grande, ID da Cidade: 5157, ID do UF: 43, UF: RS, Populacao: 2281
10 lacos para encontrar - Nome da Cidade: Cerro Grande do Sul, ID da Cidade: 5173, ID do UF: 43, UF: RS, Populacao: 12579
11 lacos para encontrar - Nome da Cidade: Cerro Largo, ID da Cidade: 5207, ID do UF: 43, UF: RS, Populacao: 14243
10 lacos para encontrar - Nome da Cidade: Chapada, ID da Cidade: 5306, ID do UF: 43, UF: RS, Populacao: 9211
13 lacos para encontrar - Nome da Cidade: Charqueadas, ID da Cidade: 5355, ID do UF: 43, UF: RS, Populacao: 41705
9 lacos para encontrar - Nome da Cidade: Charrua, ID da Cidade: 5371, ID do UF: 43, UF: RS, Populacao: 3228
12 lacos para encontrar - Nome da Cidade: Chiapetta, ID da Cidade: 5405, ID do UF: 43, UF: RS, Populacao: 3684
12 lacos para encontrar - Nome da Cidade: Chuí, ID da Cidade: 5439, ID do UF: 43, UF: RS, Populacao: 6832
11 lacos para encontrar - Nome da Cidade: Chuvisca, ID da Cidade: 5447, ID do UF: 43, UF: RS, Populacao: 5518
13 lacos para encontrar - Nome da Cidade: Cidreira, ID da Cidade: 5454, ID do UF: 43, UF: RS, Populacao: 16897
11 lacos para encontrar - Nome da Cidade: Ciríaco, ID da Cidade: 5504, ID do UF: 43, UF: RS, Populacao: 4693
13 lacos para encontrar - Nome da Cidade: Colinas, ID da Cidade: 5587, ID do UF: 43, UF: RS, Populacao: 2466
12 lacos para encontrar - Nome da Cidade: Colorado, ID da Cidade: 5603, ID do UF: 43, UF: RS, Populacao: 3088
4 lacos para encontrar - Nome da Cidade: Condor, ID da Cidade: 5702, ID do UF: 43, UF: RS, Populacao: 6766
11 lacos para encontrar - Nome da Cidade: Constantina, ID da Cidade: 5801, ID do UF: 43, UF: RS, Populacao: 9903
11 lacos para encontrar - Nome da Cidade: Coqueiro Baixo, ID da Cidade: 5835, ID do UF: 43, UF: RS, Populacao: 149
12 lacos para encontrar - Nome da Cidade: Coqueiros do Sul, ID da Cidade: 5850, ID do UF: 43, UF: RS, Populacao: 2267
10 lacos para encontrar - Nome da Cidade: Coronel Barros, ID da Cidade: 5871, ID do UF: 43, UF: RS, Populacao: 2521
12 lacos para encontrar - Nome da Cidade: Coronel Bicaco, ID da Cidade: 5900, ID do UF: 43, UF: RS, Populacao: 7213
12 lacos para encontrar - Nome da Cidade: Coronel Pilar, ID da Cidade: 5934, ID do UF: 43, UF: RS, Populacao: 1602
12 lacos para encontrar - Nome da Cidade: Cotiporã, ID da Cidade: 5959, ID do UF: 43, UF: RS, Populacao: 3824
11 lacos para encontrar - Nome da Cidade: Coxilha, ID da Cidade: 5975, ID do UF: 43, UF: RS, Populacao: 2731
11 lacos para encontrar - Nome da Cidade: Crissiumal, ID da Cidade: 6007, ID do UF: 43, UF: RS, Populacao: 13269
11 lacos para encontrar - Nome da Cidade: Cristal, ID da Cidade: 6056, ID do UF: 43, UF: RS, Populacao: 8121
12 lacos para encontrar - Nome da Cidade: Cristal do Sul, ID da Cidade: 6072, ID do UF: 43, UF: RS, Populacao: 284
9 lacos para encontrar - Nome da Cidade: Cruz Alta, ID da Cidade: 6106, ID do UF: 43, UF: RS, Populacao: 59561
11 lacos para encontrar - Nome da Cidade: Cruzaltense, ID da Cidade: 6130, ID do UF: 43, UF: RS, Populacao: 1765
10 lacos para encontrar - Nome da Cidade: Cruzeiro do Sul, ID da Cidade: 6205, ID do UF: 43, UF: RS, Populacao: 12457
11 lacos para encontrar - Nome da Cidade: David Canabarro, ID da Cidade: 6304, ID do UF: 43, UF: RS, Populacao: 4732
12 lacos para encontrar - Nome da Cidade: Derrubadas, ID da Cidade: 6320, ID do UF: 43, UF: RS, Populacao: 2718
12 lacos para encontrar - Nome da Cidade: Dezesseis de Novembro, ID da Cidade: 6353, ID do UF: 43, UF: RS, Populacao: 2331
10 lacos para encontrar - Nome da Cidade: Dilermando de Aguiar, ID da Cidade: 6379, ID do UF: 43, UF: RS, Populacao: 2991
9 lacos para encontrar - Nome da Cidade: Dois Irmãos, ID da Cidade: 6403, ID do UF: 43, UF: RS, Populacao: 33547
13 lacos para encontrar - Nome da Cidade: Dois Irmãos das Missões, ID da Cidade: 6429, ID do UF: 43, UF: RS, Populacao: 1992
12 lacos para encontrar - Nome da Cidade: Dois Lajeados, ID da Cidade: 6452, ID do UF: 43, UF: RS, Populacao: 341
9 lacos para encontrar - Nome da Cidade: Dom Feliciano, ID da Cidade: 6502, ID do UF: 43, UF: RS, Populacao: 15556
10 lacos para encontrar - Nome da Cidade: Dom Pedro de Alcântara, ID da Cidade: 6551, ID do UF: 43, UF: RS, Populacao: 252
11 lacos para encontrar - Nome da Cidade: Dom Pedrito, ID da Cidade: 6601, ID do UF: 43, UF: RS, Populacao: 38222
12 lacos para encontrar - Nome da Cidade: Dona Francisca, ID da Cidade: 6700, ID do UF: 43, UF: RS, Populacao: 2958
9 lacos para encontrar - Nome da Cidade: Doutor Maurício Cardoso, ID da Cidade: 6734, ID do UF: 43, UF: RS, Populacao: 438
10 lacos para encontrar - Nome da Cidade: Doutor Ricardo, ID da Cidade: 6759, ID do UF: 43, UF: RS, Populacao: 1967
12 lacos para encontrar - Nome da Cidade: Eldorado do Sul, ID da Cidade: 6767, ID do UF: 43, UF: RS, Populacao: 4249
11 lacos para encontrar - Nome da Cidade: Encantado, ID da Cidade: 6809, ID do UF: 43, UF: RS, Populacao: 23047
11 lacos para encontrar - Nome da Cidade: Encruzilhada do Sul, ID da Cidade: 6908, ID do UF: 43, UF: RS, Populacao: 26039
10 lacos para encontrar - Nome da Cidade: Engenho Velho, ID da Cidade: 6924, ID do UF: 43, UF: RS, Populacao: 932
12 lacos para encontrar - Nome da Cidade: Entre-Ijuís, ID da Cidade: 6932, ID do UF: 43, UF: RS, Populacao: 835
11 lacos para encontrar - Nome da Cidade: Entre Rios do Sul, ID da Cidade: 6957, ID do UF: 43, UF: RS, Populacao: 2724
12 lacos para encontrar - Nome da Cidade: Erebango, ID da Cidade: 6973, ID do UF: 43, UF: RS, Populacao: 2978
12 lacos para encontrar - Nome da Cidade: Erechim, ID da Cidade: 7005, ID do UF: 43, UF: RS, Populacao: 107368
12 lacos para encontrar - Nome da Cidade: Ernestina, ID da Cidade: 7054, ID do UF: 43, UF: RS, Populacao: 3171
11 lacos para encontrar - Nome da Cidade: Herval, ID da Cidade: 7104, ID do UF: 43, UF: RS, Populacao: 6807
10 lacos para encontrar - Nome da Cidade: Erval Grande, ID da Cidade: 7203, ID do UF: 43, UF: RS, Populacao: 478
11 lacos para encontrar - Nome da Cidade: Erval Seco, ID da Cidade: 7302, ID do UF: 43, UF: RS, Populacao: 6697
11 lacos para encontrar - Nome da Cidade: Esmeralda, ID da Cidade: 7401, ID do UF: 43, UF: RS, Populacao: 3291
12 lacos para encontrar - Nome da Cidade: Esperança do Sul, ID da Cidade: 7450, ID do UF: 43, UF: RS, Populacao: 2846
9 lacos para encontrar - Nome da Cidade: Espumoso, ID da Cidade: 7500, ID do UF: 43, UF: RS, Populacao: 15594
12 lacos para encontrar - Nome da Cidade: Estação, ID da Cidade: 7559, ID do UF: 43, UF: RS, Populacao: 5924
9 lacos para encontrar - Nome da Cidade: Estância Velha, ID da Cidade: 7609, ID do UF: 43, UF: RS, Populacao: 51292
11 lacos para encontrar - Nome da Cidade: Esteio, ID da Cidade: 7708, ID do UF: 43, UF: RS, Populacao: 83352
12 lacos para encontrar - Nome da Cidade: Estrela, ID da Cidade: 7807, ID do UF: 43, UF: RS, Populacao: 34669
12 lacos para encontrar - Nome da Cidade: Estrela Velha, ID da Cidade: 7815, ID do UF: 43, UF: RS, Populacao: 3646
13 lacos para encontrar - Nome da Cidade: Eugênio de Castro, ID da Cidade: 7831, ID do UF: 43, UF: RS, Populacao: 231
12 lacos para encontrar - Nome da Cidade: Fagundes Varela, ID da Cidade: 7864, ID do UF: 43, UF: RS, Populacao: 275
7 lacos para encontrar - Nome da Cidade: Farroupilha, ID da Cidade: 7906, ID do UF: 43, UF: RS, Populacao: 73758
8 lacos para encontrar - Nome da Cidade: Faxinal do Soturno, ID da Cidade: 8003, ID do UF: 43, UF: RS, Populacao: 6651
10 lacos para encontrar - Nome da Cidade: Faxinalzinho, ID da Cidade: 8052, ID do UF: 43, UF: RS, Populacao: 2256
12 lacos para encontrar - Nome da Cidade: Fazenda Vilanova, ID da Cidade: 8078, ID do UF: 43, UF: RS, Populacao: 468
11 lacos para encontrar - Nome da Cidade: Feliz, ID da Cidade: 8102, ID do UF: 43, UF: RS, Populacao: 13728
8 lacos para encontrar - Nome da Cidade: Flores da Cunha, ID da Cidade: 8201, ID do UF: 43, UF: RS, Populacao: 31352
12 lacos para encontrar - Nome da Cidade: Floriano Peixoto, ID da Cidade: 8250, ID do UF: 43, UF: RS, Populacao: 1709
11 lacos para encontrar - Nome da Cidade: Fontoura Xavier, ID da Cidade: 8300, ID do UF: 43, UF: RS, Populacao: 10181
11 lacos para encontrar - Nome da Cidade: Formigueiro, ID da Cidade: 8409, ID do UF: 43, UF: RS, Populacao: 6569
13 lacos para encontrar - Nome da Cidade: Forquetinha, ID da Cidade: 8433, ID do UF: 43, UF: RS, Populacao: 2389
12 lacos para encontrar - Nome da Cidade: Fortaleza dos Valos, ID da Cidade: 8458, ID do UF: 43, UF: RS, Populacao: 4252
11 lacos para encontrar - Nome da Cidade: Frederico Westphalen, ID da Cidade: 8508, ID do UF: 43, UF: RS, Populacao: 31675
11 lacos para encontrar - Nome da Cidade: Garibaldi, ID da Cidade: 8607, ID do UF: 43, UF: RS, Populacao: 35794
12 lacos para encontrar - Nome da Cidade: Garruchos, ID da Cidade: 8656, ID do UF: 43, UF: RS, Populacao: 2851
11 lacos para encontrar - Nome da Cidade: Gaurama, ID da Cidade: 8706, ID do UF: 43, UF: RS, Populacao: 5447
12 lacos para encontrar - Nome da Cidade: General Câmara, ID da Cidade: 8805, ID do UF: 43, UF: RS, Populacao: 8339
12 lacos para encontrar - Nome da Cidade: Gentil, ID da Cidade: 8854, ID do UF: 43, UF: RS, Populacao: 1619
12 lacos para encontrar - Nome da Cidade: Getúlio Vargas, ID da Cidade: 8904, ID do UF: 43, UF: RS, Populacao: 16158
13 lacos para encontrar - Nome da Cidade: Giruá, ID da Cidade: 9001, ID do UF: 43, UF: RS, Populacao: 15729
12 lacos para encontrar - Nome da Cidade: Glorinha, ID da Cidade: 9050, ID do UF: 43, UF: RS, Populacao: 8304
12 lacos para encontrar - Nome da Cidade: Gramado, ID da Cidade: 9100, ID do UF: 43, UF: RS, Populacao: 36864
12 lacos para encontrar - Nome da Cidade: Gramado dos Loureiros, ID da Cidade: 9126, ID do UF: 43, UF: RS, Populacao: 2036
11 lacos para encontrar - Nome da Cidade: Gramado Xavier, ID da Cidade: 9159, ID do UF: 43, UF: RS, Populacao: 4378
9 lacos para encontrar - Nome da Cidade: Gravataí, ID da Cidade: 9209, ID do UF: 43, UF: RS, Populacao: 285564
10 lacos para encontrar - Nome da Cidade: Guabiju, ID da Cidade: 9258, ID do UF: 43, UF: RS, Populacao: 1478
12 lacos para encontrar - Nome da Cidade: Guaíba, ID da Cidade: 9308, ID do UF: 43, UF: RS, Populacao: 98331
10 lacos para encontrar - Nome da Cidade: Guaporé, ID da Cidade: 9407, ID do UF: 43, UF: RS, Populacao: 26199
10 lacos para encontrar - Nome da Cidade: Guarani das Missões, ID da Cidade: 9506, ID do UF: 43, UF: RS, Populacao: 7393
12 lacos para encontrar - Nome da Cidade: Harmonia, ID da Cidade: 9555, ID do UF: 43, UF: RS, Populacao: 4967
9 lacos para encontrar - Nome da Cidade: Herveiras, ID da Cidade: 9571, ID do UF: 43, UF: RS, Populacao: 3019
11 lacos para encontrar - Nome da Cidade: Horizontina, ID da Cidade: 9605, ID do UF: 43, UF: RS, Populacao: 19446
12 lacos para encontrar - Nome da Cidade: Hulha Negra, ID da Cidade: 9654, ID do UF: 43, UF: RS, Populacao: 6894
9 lacos para encontrar - Nome da Cidade: Humaitá, ID da Cidade: 9704, ID do UF: 43, UF: RS, Populacao: 4712
11 lacos para encontrar - Nome da Cidade: Ibarama, ID da Cidade: 9753, ID do UF: 43, UF: RS, Populacao: 4393
12 lacos para encontrar - Nome da Cidade: Ibiaçá, ID da Cidade: 9803, ID do UF: 43, UF: RS, Populacao: 469
11 lacos para encontrar - Nome da Cidade: Ibiraiaras, ID da Cidade: 9902, ID do UF: 43, UF: RS, Populacao: 7267
13 lacos para encontrar - Nome da Cidade: Ibirapuitã, ID da Cidade: 9951, ID do UF: 43, UF: RS, Populacao: 3988
10 lacos para encontrar - Nome da Cidade: Ibirubá, ID da Cidade: 10009, ID do UF: 43, UF: RS, Populacao: 20474
11 lacos para encontrar - Nome da Cidade: Igrejinha, ID da Cidade: 10108, ID do UF: 43, UF: RS, Populacao: 37754
12 lacos para encontrar - Nome da Cidade: Ijuí, ID da Cidade: 10207, ID do UF: 43, UF: RS, Populacao: 84041
12 lacos para encontrar - Nome da Cidade: Ilópolis, ID da Cidade: 10306, ID do UF: 43, UF: RS, Populacao: 4054
12 lacos para encontrar - Nome da Cidade: Imbé, ID da Cidade: 10330, ID do UF: 43, UF: RS, Populacao: 23721
10 lacos para encontrar - Nome da Cidade: Imigrante, ID da Cidade: 10363, ID do UF: 43, UF: RS, Populacao: 3103
10 lacos para encontrar - Nome da Cidade: Independência, ID da Cidade: 10405, ID do UF: 43, UF: RS, Populacao: 6054
12 lacos para encontrar - Nome da Cidade: Inhacorá, ID da Cidade: 10413, ID do UF: 43, UF: RS, Populacao: 2207
11 lacos para encontrar - Nome da Cidade: Ipê, ID da Cidade: 10439, ID do UF: 43, UF: RS, Populacao: 6736
12 lacos para encontrar - Nome da Cidade: Ipiranga do Sul, ID da Cidade: 10462, ID do UF: 43, UF: RS, Populacao: 1871
11 lacos para encontrar - Nome da Cidade: Iraí, ID da Cidade: 10504, ID do UF: 43, UF: RS, Populacao: 7046
12 lacos para encontrar - Nome da Cidade: Itaara, ID da Cidade: 10538, ID do UF: 43, UF: RS, Populacao: 5573
13 lacos para encontrar - Nome da Cidade: Itacurubi, ID da Cidade: 10553, ID do UF: 43, UF: RS, Populacao: 3456
13 lacos para encontrar - Nome da Cidade: Itapuca, ID da Cidade: 10579, ID do UF: 43, UF: RS, Populacao: 2037
11 lacos para encontrar - Nome da Cidade: Itaqui, ID da Cidade: 10603, ID do UF: 43, UF: RS, Populacao: 37363
13 lacos para encontrar - Nome da Cidade: Itati, ID da Cidade: 10652, ID do UF: 43, UF: RS, Populacao: 2377
9 lacos para encontrar - Nome da Cidade: Itatiba do Sul, ID da Cidade: 10702, ID do UF: 43, UF: RS, Populacao: 3143
11 lacos para encontrar - Nome da Cidade: Ivorá, ID da Cidade: 10751, ID do UF: 43, UF: RS, Populacao: 1854
10 lacos para encontrar - Nome da Cidade: Ivoti, ID da Cidade: 10801, ID do UF: 43, UF: RS, Populacao: 25068
12 lacos para encontrar - Nome da Cidade: Jaboticaba, ID da Cidade: 10850, ID do UF: 43, UF: RS, Populacao: 3738
6 lacos para encontrar - Nome da Cidade: Jacuizinho, ID da Cidade: 10876, ID do UF: 43, UF: RS, Populacao: 2718
11 lacos para encontrar - Nome da Cidade: Jacutinga, ID da Cidade: 10900, ID do UF: 43, UF: RS, Populacao: 3532
11 lacos para encontrar - Nome da Cidade: Jaguarão, ID da Cidade: 11007, ID do UF: 43, UF: RS, Populacao: 26327
10 lacos para encontrar - Nome da Cidade: Jaguari, ID da Cidade: 11106, ID do UF: 43, UF: RS, Populacao: 10684
11 lacos para encontrar - Nome da Cidade: Jaquirana, ID da Cidade: 11122, ID do UF: 43, UF: RS, Populacao: 3611
12 lacos para encontrar - Nome da Cidade: Jari, ID da Cidade: 11130, ID do UF: 43, UF: RS, Populacao: 3472
9 lacos para encontrar - Nome da Cidade: Jóia, ID da Cidade: 11155, ID do UF: 43, UF: RS, Populacao: 8571
11 lacos para encontrar - Nome da Cidade: Júlio de Castilhos, ID da Cidade: 11205, ID do UF: 43, UF: RS, Populacao: 19159
13 lacos para encontrar - Nome da Cidade: Lagoa Bonita do Sul, ID da Cidade: 11239, ID do UF: 43, UF: RS, Populacao: 2939
13 lacos para encontrar - Nome da Cidade: Lagoão, ID da Cidade: 11254, ID do UF: 43, UF: RS, Populacao: 6469
9 lacos para encontrar - Nome da Cidade: Lagoa dos Três Cantos, ID da Cidade: 11270, ID do UF: 43, UF: RS, Populacao: 1604
10 lacos para encontrar - Nome da Cidade: Lagoa Vermelha, ID da Cidade: 11304, ID do UF: 43, UF: RS, Populacao: 27751
11 lacos para encontrar - Nome da Cidade: Lajeado, ID da Cidade: 11403, ID do UF: 43, UF: RS, Populacao: 86005
11 lacos para encontrar - Nome da Cidade: Lajeado do Bugre, ID da Cidade: 11429, ID do UF: 43, UF: RS, Populacao: 2569
8 lacos para encontrar - Nome da Cidade: Lavras do Sul, ID da Cidade: 11502, ID do UF: 43, UF: RS, Populacao: 741
11 lacos para encontrar - Nome da Cidade: Liberato Salzano, ID da Cidade: 11601, ID do UF: 43, UF: RS, Populacao: 5087
11 lacos para encontrar - Nome da Cidade: Lindolfo Collor, ID da Cidade: 11627, ID do UF: 43, UF: RS, Populacao: 6193
13 lacos para encontrar - Nome da Cidade: Linha Nova, ID da Cidade: 11643, ID do UF: 43, UF: RS, Populacao: 1724
12 lacos para encontrar - Nome da Cidade: Machadinho, ID da Cidade: 11700, ID do UF: 43, UF: RS, Populacao: 5411
10 lacos para encontrar - Nome da Cidade: Maçambará, ID da Cidade: 11718, ID do UF: 43, UF: RS, Populacao: 4539
13 lacos para encontrar - Nome da Cidade: Mampituba, ID da Cidade: 11734, ID do UF: 43, UF: RS, Populacao: 2965
13 lacos para encontrar - Nome da Cidade: Manoel Viana, ID da Cidade: 11759, ID do UF: 43, UF: RS, Populacao: 7315
12 lacos para encontrar - Nome da Cidade: Maquiné, ID da Cidade: 11775, ID do UF: 43, UF: RS, Populacao: 6747
12 lacos para encontrar - Nome da Cidade: Maratá, ID da Cidade: 11791, ID do UF: 43, UF: RS, Populacao: 2713
12 lacos para encontrar - Nome da Cidade: Marau, ID da Cidade: 11809, ID do UF: 43, UF: RS, Populacao: 45523
12 lacos para encontrar - Nome da Cidade: Marcelino Ramos, ID da Cidade: 11908, ID do UF: 43, UF: RS, Populacao: 4239
13 lacos para encontrar - Nome da Cidade: Mariana Pimentel, ID da Cidade: 11981, ID do UF: 43, UF: RS, Populacao: 3892
9 lacos para encontrar - Nome da Cidade: Mariano Moro, ID da Cidade: 12005, ID do UF: 43, UF: RS, Populacao: 1987
11 lacos para encontrar - Nome da Cidade: Marques de Souza, ID da Cidade: 12054, ID do UF: 43, UF: RS, Populacao: 3981
12 lacos para encontrar - Nome da Cidade: Mata, ID da Cidade: 12104, ID do UF: 43, UF: RS, Populacao: 476
12 lacos para encontrar - Nome da Cidade: Mato Castelhano, ID da Cidade: 12138, ID do UF: 43, UF: RS, Populacao: 2543
13 lacos para encontrar - Nome da Cidade: Mato Leitão, ID da Cidade: 12153, ID do UF: 43, UF: RS, Populacao: 4627
12 lacos para encontrar - Nome da Cidade: Mato Queimado, ID da Cidade: 12179, ID do UF: 43, UF: RS, Populacao: 1611
12 lacos para encontrar - Nome da Cidade: Maximiliano de Almeida, ID da Cidade: 12203, ID do UF: 43, UF: RS, Populacao: 4254
13 lacos para encontrar - Nome da Cidade: Minas do Leão, ID da Cidade: 12252, ID do UF: 43, UF: RS, Populacao: 813
10 lacos para encontrar - Nome da Cidade: Miraguaí, ID da Cidade: 12302, ID do UF: 43, UF: RS, Populacao: 4899
10 lacos para encontrar - Nome da Cidade: Montauri, ID da Cidade: 12351, ID do UF: 43, UF: RS, Populacao: 143
12 lacos para encontrar - Nome da Cidade: Monte Alegre dos Campos, ID da Cidade: 12377, ID do UF: 43, UF: RS, Populacao: 3237
11 lacos para encontrar - Nome da Cidade: Monte Belo do Sul, ID da Cidade: 12385, ID do UF: 43, UF: RS, Populacao: 2514
9 lacos para encontrar - Nome da Cidade: Montenegro, ID da Cidade: 12401, ID do UF: 43, UF: RS, Populacao: 66157
13 lacos para encontrar - Nome da Cidade: Mormaço, ID da Cidade: 12427, ID do UF: 43, UF: RS, Populacao: 3139
8 lacos para encontrar - Nome da Cidade: Morrinhos do Sul, ID da Cidade: 12443, ID do UF: 43, UF: RS, Populacao: 2891
12 lacos para encontrar - Nome da Cidade: Morro Redondo, ID da Cidade: 12450, ID do UF: 43, UF: RS, Populacao: 6609
12 lacos para encontrar - Nome da Cidade: Morro Reuter, ID da Cidade: 12476, ID do UF: 43, UF: RS, Populacao: 657
11 lacos para encontrar - Nome da Cidade: Mostardas, ID da Cidade: 12500, ID do UF: 43, UF: RS, Populacao: 12888
9 lacos para encontrar - Nome da Cidade: Muçum, ID da Cidade: 12609, ID do UF: 43, UF: RS, Populacao: 4967
12 lacos para encontrar - Nome da Cidade: Muitos Capões, ID da Cidade: 12617, ID do UF: 43, UF: RS, Populacao: 3184
11 lacos para encontrar - Nome da Cidade: Muliterno, ID da Cidade: 12625, ID do UF: 43, UF: RS, Populacao: 1901
10 lacos para encontrar - Nome da Cidade: Não-Me-Toque, ID da Cidade: 12658, ID do UF: 43, UF: RS, Populacao: 17886
12 lacos para encontrar - Nome da Cidade: Nicolau Vergueiro, ID da Cidade: 12674, ID do UF: 43, UF: RS, Populacao: 1667
12 lacos para encontrar - Nome da Cidade: Nonoai, ID da Cidade: 12708, ID do UF: 43, UF: RS, Populacao: 11574
